Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Age_of_Car,Power_per_Liter,Mileage_per_Seat
4637,Renault KWID RXT,Hyderabad,2016,25000,1,0,First,25.17,799,53.3,5.0,3.8,8,2.12,5.03
4639,Hyundai EON D Lite Plus,Bangalore,2013,45010,1,0,Second,21.1,814,55.2,5.0,2.95,11,2.62,4.22
4640,Honda Amaze VX i-DTEC,Delhi,2013,75348,0,0,First,25.8,1498,98.6,5.0,3.75,11,3.82,5.16
4641,Volkswagen Polo Diesel Highline 1.2L,Kolkata,2010,90110,0,0,First,22.07,1199,73.9,5.0,2.5,14,3.35,4.41
4646,Maruti Celerio VXI AT,Hyderabad,2014,46559,1,1,First,23.1,998,67.04,5.0,3.75,10,2.9,4.62
4653,Ford EcoSport 1.5 TDCi Trend Plus BE,Coimbatore,2019,35188,0,0,First,22.77,1498,98.59,5.0,11.13,5,4.33,4.55
4672,Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,100000,0,0,First,24.4,1120,71,5.0,4.5,8,2.91,4.88
4673,Volkswagen Vento 1.5 TDI Comfortline AT,Hyderabad,2014,75000,0,1,First,21.21,1498,103.2,5.0,7.5,10,4.87,4.24
4675,Hyundai i10 Magna,Mumbai,2010,55980,1,0,First,20.36,1197,78.9,5.0,2.25,14,3.88,4.07
4677,Hyundai i20 Sportz 1.4 CRDi,Pune,2012,49700,0,0,Second,21.9,1396,88.76,5.0,4.18,12,4.05,4.38
4678,Hyundai Verna 1.4 EX,Chennai,2013,79000,0,0,First,23.5,1396,88.7,5.0,6.5,11,3.77,4.7
4680,Maruti Ertiga VDI,Pune,2016,54161,0,0,First,25.47,1248,88.50,7.0,7.64,8,3.47,3.64
4682,Maruti Wagon R AMT VXI,Mumbai,2016,9000,1,1,First,20.51,998,67,5.0,4.25,8,3.27,4.1
4686,Maruti Baleno Zeta 1.2,Delhi,2016,21000,1,0,First,21.4,1197,83.1,5.0,6.21,8,3.88,4.28
4693,Maruti Swift VDI,Mumbai,2013,35000,0,0,First,22.9,1248,74,5.0,4.65,11,3.23,4.58
4695,Toyota Etios Cross 1.4L VD,Bangalore,2014,57464,0,0,First,23.59,1364,67.06,5.0,5.75,10,2.84,4.72
4705,Maruti Alto 800 VXI,Coimbatore,2016,18043,1,0,First,22.74,796,47.3,5.0,4.12,8,2.08,4.55
4713,Ford Fiesta 1.5 TDCi Titanium,Hyderabad,2014,122800,0,0,First,25.01,1498,89.75,5.0,5.65,10,3.59,5.0
4715,Maruti Swift Dzire VDI,Ahmedabad,2015,69000,0,0,First,26.59,1248,74,5.0,5.9,9,2.78,5.32
4716,Toyota Etios VXD,Pune,2015,65000,0,0,Second,23.59,1364,67.04,5.0,5.0,9,2.84,4.72
4721,Maruti Alto 800 LXI,Pune,2013,30000,1,0,First,22.74,796,47.3,5.0,2.5,11,2.08,4.55
4723,Ford Ecosport 1.5 DV5 MT Titanium Optional,Jaipur,2013,92250,0,0,Second,22.7,1498,89.84,5.0,5.75,11,3.96,4.54
4724,Hyundai Xcent 1.2 VTVT E,Pune,2018,40000,1,0,First,20.14,1197,81.86,5.0,5.0,6,4.06,4.03
4734,Volkswagen Vento 1.5 TDI Highline,Chennai,2011,121311,0,0,First,20.64,1498,108.5,5.0,2.9,13,5.26,4.13
4739,Maruti Ertiga SHVS VDI,Hyderabad,2017,17400,0,0,First,24.52,1248,88.5,7.0,9.75,7,3.61,3.5
4740,Honda Amaze S i-Dtech,Bangalore,2013,61510,0,0,First,25.8,1498,98.6,5.0,4.75,11,3.82,5.16
4748,Tata Tiago 1.2 Revotron XT Option,Coimbatore,2019,16698,1,0,First,23.84,1199,84,5.0,5.85,5,3.52,4.77
4749,Maruti Baleno Zeta 1.2,Ahmedabad,2016,30965,1,0,First,21.4,1197,83.1,5.0,6.25,8,3.88,4.28
4754,Maruti Alto 800 LXI,Kochi,2015,21652,1,0,First,22.74,796,47.3,5.0,3.01,9,2.08,4.55
4760,Maruti Ciaz 1.3 Alpha,Kochi,2018,39023,0,0,First,28.09,1248,88.5,5.0,9.48,6,3.15,5.62
4763,Maruti Ciaz VDi Plus SHVS,Kolkata,2015,34400,0,0,First,28.09,1248,88.5,5.0,5.5,9,3.15,5.62
4764,Hyundai EON D Lite Plus,Coimbatore,2016,64624,1,0,First,21.1,814,55.2,5.0,3.71,8,2.62,4.22
4772,Maruti Swift VDI,Kolkata,2014,47000,0,0,First,22.9,1248,74,5.0,3.9,10,3.23,4.58
4793,Maruti Ciaz VDi Plus,Chennai,2015,90000,0,0,First,26.21,1248,88.5,5.0,6.5,9,3.38,5.24
4794,Maruti Vitara Brezza VDi Option,Hyderabad,2018,11000,0,0,First,24.3,1248,88.5,5.0,9.4,6,3.64,4.86
4802,Hyundai i10 Magna,Mumbai,2011,41000,1,0,First,20.36,1197,78.9,5.0,2.65,13,3.88,4.07
4808,Maruti Swift VDI,Pune,2012,94868,0,0,First,22.9,1248,74,5.0,4.5,12,3.23,4.58
4819,Datsun redi-GO T,Kolkata,2016,15000,1,0,First,22.7,799,53.64,5.0,2.25,8,2.36,4.54
4824,Datsun GO Plus A,Pune,2016,35000,1,0,First,20.62,1198,67,7.0,3.1,8,3.25,2.95
4826,Maruti Alto K10 VXI,Kochi,2015,23876,1,0,First,24.07,998,67.1,5.0,3.46,9,2.79,4.81
4829,Honda Amaze S i-Dtech,Pune,2014,71000,0,0,Second,25.8,1498,98.6,5.0,4.5,10,3.82,5.16
4831,Maruti Swift VDI,Kolkata,2014,25000,0,0,First,22.9,1248,74,5.0,3.95,10,3.23,4.58
4835,Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,117777,0,0,First,21.64,1461,84.8,5.0,4.75,12,3.92,4.33
4837,Hyundai EON Sportz,Kochi,2017,46897,1,0,First,21.1,814,55.2,5.0,3.61,7,2.62,4.22
4843,Maruti Celerio LXI,Hyderabad,2014,58470,1,0,First,23.1,998,67.04,5.0,3.9,10,2.9,4.62
4844,Maruti Wagon R VXI 1.2,Kolkata,2014,37000,1,0,First,21.5,1197,81.80,5.0,2.8,10,3.8,4.3
4845,Maruti Ciaz ZDi Plus,Mumbai,2016,29000,0,0,First,26.21,1248,88.5,5.0,8.75,8,3.38,5.24
4849,Honda City i DTEC V,Delhi,2014,66500,0,0,First,26.0,1498,98.6,5.0,5.7,10,3.79,5.2
4853,Maruti Swift VXI BSIV,Ahmedabad,2015,36100,1,0,First,20.4,1197,81.80,5.0,4.5,9,4.01,4.08
4857,Hyundai EON Era Plus,Jaipur,2015,54680,1,0,First,21.1,814,55.2,5.0,2.5,9,2.62,4.22
4860,Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,30131,1,0,First,20.92,998,67.1,5.0,2.65,11,3.21,4.18
4861,Maruti Alto 800 2016-2019 VXI,Hyderabad,2017,2530,1,0,First,24.7,796,47.3,5.0,3.3,7,1.91,4.94
4863,Hyundai Santro D Lite,Chennai,2001,140000,1,0,Third,20.3,1086,68,5.0,0.7,23,3.35,4.06
4864,Hyundai Xcent 1.1 CRDi S,Kochi,2017,32257,0,0,First,24.4,1120,71,5.0,6.83,7,2.91,4.88
4865,Honda Amaze S i-Dtech,Kochi,2016,46983,0,0,First,25.8,1498,98.6,5.0,5.77,8,3.82,5.16
4873,Maruti Baleno Alpha,Chennai,2016,16000,1,0,First,21.4,1197,83.1,5.0,6.95,8,3.88,4.28
4874,Hyundai Xcent 1.1 CRDi Base,Kolkata,2017,82000,0,0,First,24.4,1120,71,5.0,3.45,7,2.91,4.88
4880,Maruti Wagon R LXI,Kochi,2014,52431,1,0,First,22.5,998,67.04,5.0,3.01,10,2.98,4.5
4881,Hyundai i20 Sportz 1.4 CRDi,Bangalore,2012,68000,0,0,First,21.9,1396,88.76,5.0,4.4,12,4.05,4.38
4883,Hyundai i10 Sportz,Coimbatore,2014,31446,1,0,First,20.36,1197,78.9,5.0,4.66,10,3.88,4.07
4887,Maruti Vitara Brezza ZDi Plus,Kochi,2018,57078,0,0,First,24.3,1248,88.5,5.0,10.19,6,3.64,4.86
4888,Honda Amaze S i-Dtech,Kochi,2016,47471,0,0,First,25.8,1498,98.6,5.0,5.25,8,3.82,5.16
4890,Hyundai i20 Sportz Diesel,Ahmedabad,2010,62000,0,0,First,23.0,1396,90,5.0,2.7,14,3.91,4.6
4892,Maruti Swift Dzire VDI,Hyderabad,2014,81768,0,0,First,26.59,1248,74,5.0,5.69,10,2.78,5.32
4894,Maruti Baleno Alpha Diesel,Hyderabad,2017,24000,0,0,First,27.39,1248,74,5.0,8.4,7,2.7,5.48
4895,Chevrolet Beat Diesel,Hyderabad,2012,72921,0,0,First,25.44,936,57.6,5.0,2.5,12,2.26,5.09
4898,Maruti Celerio VXI AT,Pune,2016,36789,1,1,First,23.1,998,67.04,5.0,4.25,8,2.9,4.62
4902,Maruti Baleno Alpha CVT,Mumbai,2018,3000,1,1,First,21.4,1197,83.1,5.0,8.85,6,3.88,4.28
4903,Hyundai EON Sportz,Coimbatore,2014,14799,1,0,First,21.1,814,55.2,5.0,4.14,10,2.62,4.22
4905,Hyundai i20 1.4 CRDi Sportz,Hyderabad,2015,68525,0,0,First,23.0,1396,90,5.0,7.0,9,3.91,4.6
4908,Maruti SX4 ZDI,Kochi,2012,77407,0,0,Second,21.5,1248,88.8,5.0,3.53,12,4.13,4.3
4913,Hyundai Xcent 1.1 CRDi SX,Mumbai,2014,58000,0,0,Second,24.4,1120,71,5.0,3.99,10,2.91,4.88
4928,Maruti Swift Dzire VDI,Jaipur,2015,58000,0,0,First,23.4,1248,74,5.0,5.25,9,3.16,4.68
4930,Hyundai Grand i10 CRDi Sportz,Coimbatore,2017,60993,0,0,First,24.0,1120,70,5.0,5.21,7,2.92,4.8
4932,Hyundai Grand i10 CRDi Sportz,Kochi,2014,51134,0,0,First,24.0,1120,70,5.0,4.72,10,2.92,4.8
4934,Maruti Dzire AMT VDI,Coimbatore,2018,25082,0,1,First,28.4,1248,73.75,5.0,8.37,6,2.6,5.68
4937,Honda Jazz 1.5 V i DTEC,Pune,2015,97000,0,0,First,27.3,1498,98.6,5.0,6.4,9,3.61,5.46
4941,Chevrolet Beat Diesel LT,Hyderabad,2012,61250,0,0,First,25.44,936,57.6,5.0,2.7,12,2.26,5.09
4944,Maruti Swift Dzire VDI,Pune,2014,197000,0,0,First,23.4,1248,74,5.0,5.0,10,3.16,4.68
4946,Maruti Swift VDI,Jaipur,2012,160000,0,0,Second,22.9,1248,74,5.0,3.9,12,3.23,4.58
4950,Ford Aspire Titanium Diesel,Kolkata,2017,60048,0,0,First,26.1,1498,99,5.0,6.0,7,3.79,5.22
4951,Hyundai i10 Sportz,Mumbai,2009,48000,1,0,First,20.36,1197,78.9,5.0,2.11,15,3.88,4.07
4955,Maruti Swift VXI BSIV,Bangalore,2006,80010,1,0,Second,20.4,1197,81.80,5.0,2.85,18,4.01,4.08
4958,Maruti Alto 800 VXI,Jaipur,2014,45700,1,0,Second,22.74,796,47.3,5.0,2.42,10,2.08,4.55
4961,Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,1,1,First,22.0,1197,81.80,5.0,8.3,5,3.72,4.4
4965,Tata Nano STD SE,Jaipur,2012,80000,1,0,Second,25.4,624,37.5,4.0,0.53,12,1.48,6.35
4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,1,1,First,23.84,1199,83.83,5.0,5.0,6,3.52,4.77
4971,Toyota Corolla Altis D-4D GL,Mumbai,2014,74219,0,0,First,21.43,1364,87.2,5.0,10.75,10,4.07,4.29
4974,Maruti Swift Dzire VDI Optional,Kolkata,2015,36000,0,0,First,26.59,1248,74,5.0,4.7,9,2.78,5.32
4975,Maruti Ciaz ZXi,Coimbatore,2016,41810,1,0,First,20.73,1373,91.1,5.0,7.11,8,4.39,4.15
4976,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,93321,0,0,First,22.7,1498,89.84,5.0,6.25,10,3.96,4.54
4977,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,81000,1,0,First,20.92,998,67.1,5.0,2.2,13,3.21,4.18
4986,Honda Amaze VX i-DTEC,Kolkata,2013,38001,0,0,First,25.8,1498,98.6,5.0,3.9,11,3.82,5.16
4990,Maruti Swift Dzire VDI,Pune,2015,131000,0,0,First,26.59,1248,74,5.0,3.6,9,2.78,5.32
4991,Maruti Swift Dzire VDI,Kolkata,2015,43000,0,0,First,26.59,1248,74,5.0,5.5,9,2.78,5.32
4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,0,0,First,20.14,1498,88,5.0,4.91,9,4.37,4.03
5000,Toyota Etios Liva GD SP,Hyderabad,2015,69189,0,0,First,23.59,1364,67.06,5.0,5.3,9,2.84,4.72
5007,Maruti Swift VDI BSIV,Chennai,2013,87192,0,0,First,25.2,1248,74,5.0,4.35,11,2.94,5.04
5008,Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,0,0,First,24.0,1120,70,5.0,3.25,10,2.92,4.8
5012,Maruti Baleno Alpha 1.3,Kochi,2018,42243,0,0,First,27.39,1248,74,5.0,7.48,6,2.7,5.48
5013,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,57824,0,0,First,24.0,1120,70,5.0,5.5,8,2.92,4.8
5018,Honda Jazz VX Diesel,Hyderabad,2017,17151,0,0,First,27.3,1498,98.6,5.0,8.4,7,3.61,5.46
5019,Maruti Vitara Brezza LDi Option,Pune,2016,31001,0,0,First,24.3,1248,88.5,5.0,7.25,8,3.64,4.86
5020,Maruti Swift Dzire VDI,Kolkata,2014,42109,0,0,First,23.4,1248,74,5.0,4.25,10,3.16,4.68
5021,Skoda Rapid 1.5 TDI AT Elegance,Delhi,2015,55000,0,1,Second,21.66,1498,103.52,5.0,5.7,9,4.78,4.33
5023,Maruti Alto 800 LXI,Hyderabad,2013,30852,1,0,First,22.74,796,47.3,5.0,2.49,11,2.08,4.55
5025,Honda City i DTEC SV,Delhi,2015,65000,0,0,First,26.0,1498,98.6,5.0,5.95,9,3.79,5.2
5026,Maruti Swift Dzire LDI,Delhi,2013,72000,0,0,First,23.4,1248,74,5.0,2.69,11,3.16,4.68
5030,Maruti Vitara Brezza LDi,Kochi,2018,32539,0,0,First,24.3,1248,88.5,5.0,8.39,6,3.64,4.86
5032,Hyundai i20 Active 1.4 SX,Hyderabad,2016,62679,0,0,First,21.19,1396,88.73,5.0,6.95,8,4.19,4.24
5037,Hyundai i10 Sportz 1.2,Kolkata,2015,18000,1,0,First,20.36,1197,78.9,5.0,2.85,9,3.88,4.07
5041,Maruti Swift Dzire ZDI,Kolkata,2017,14000,0,0,First,26.59,1248,74,5.0,7.5,7,2.78,5.32
5047,Maruti Swift ZDi,Chennai,2012,58133,0,0,First,22.9,1248,74,5.0,4.8,12,3.23,4.58
5050,Tata Nano Twist XT,Ahmedabad,2014,18050,1,0,Second,25.4,624,37.5,4.0,1.0,10,1.48,6.35
5052,Maruti Celerio ZDi,Ahmedabad,2015,42000,0,0,First,27.62,793,47,5.0,3.6,9,1.7,5.52
5054,Maruti Celerio ZDi,Ahmedabad,2015,42150,0,0,First,27.62,793,47,5.0,3.6,9,1.7,5.52
5055,Hyundai EON Era Plus,Pune,2015,30158,1,0,First,21.1,814,55.2,5.0,3.05,9,2.62,4.22
5056,Ford Fiesta Diesel Trend,Bangalore,2011,47000,0,0,Second,23.5,1498,90,5.0,6.0,13,3.83,4.7
5059,Maruti Vitara Brezza ZDi,Coimbatore,2017,58829,0,0,First,24.3,1248,88.5,5.0,9.05,7,3.64,4.86
5062,Maruti Celerio LXI MT,Kolkata,2018,30000,1,0,First,23.1,998,67.04,5.0,3.75,6,2.9,4.62
5064,Ford Ecosport 1.5 DV5 MT Titanium,Kochi,2016,31826,0,0,First,22.7,1498,89.84,5.0,8.24,8,3.96,4.54
5071,Hyundai i10 Magna 1.2,Chennai,2012,55231,1,0,Second,20.36,1197,78.9,5.0,2.78,12,3.88,4.07
5076,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2013,45000,0,0,First,22.07,1199,73.9,5.0,3.25,11,3.35,4.41
5078,Maruti Vitara Brezza ZDi,Coimbatore,2017,21789,0,0,First,24.3,1248,88.5,5.0,9.88,7,3.64,4.86
5081,Nissan Sunny 2011-2014 Diesel XL,Kochi,2014,51553,0,0,First,21.64,1461,84.8,5.0,5.98,10,3.92,4.33
5086,Maruti Dzire VDI,Hyderabad,2013,68434,0,0,First,28.4,1248,73.75,5.0,5.5,11,2.6,5.68
5087,Maruti Alto K10 VXI,Pune,2014,17000,1,0,First,24.07,998,67.1,5.0,2.1,10,2.79,4.81
5092,Maruti Swift VXI BSIV,Hyderabad,2014,61922,1,0,First,20.4,1197,81.80,5.0,5.3,10,4.01,4.08
5098,Maruti Alto 800 2016-2019 LXI,Delhi,2016,35000,1,0,First,24.7,796,47.3,5.0,2.65,8,1.91,4.94
5099,Maruti Alto K10 2010-2014 VXI,Coimbatore,2012,65349,1,0,First,20.92,998,67.1,5.0,2.81,12,3.21,4.18
5102,Maruti Wagon R VXI,Kochi,2019,31817,1,0,First,22.5,998,67.04,5.0,5.34,5,2.98,4.5
5103,Skoda Rapid 1.5 TDI Ambition,Hyderabad,2016,41000,0,0,First,21.14,1498,103.52,5.0,8.5,8,4.9,4.23
5109,Hyundai Grand i10 CRDi Magna,Delhi,2015,63776,0,0,First,24.0,1120,70,5.0,3.96,9,2.92,4.8
5111,Tata Zest Quadrajet 1.3 75PS XE,Kolkata,2017,45000,0,0,First,22.95,1248,74,5.0,3.75,7,3.22,4.59
5112,Hyundai i20 Magna 1.4 CRDi,Jaipur,2015,55697,0,0,First,22.54,1396,88.73,5.0,5.5,9,3.94,4.51
5116,Tata Indica V2 2001-2011 eLS,Hyderabad,2015,80500,0,0,First,25.0,1396,69,5.0,2.45,9,2.76,5.0
5126,Hyundai EON Magna Plus,Chennai,2012,45000,1,0,First,21.1,814,55.2,5.0,2.5,12,2.62,4.22
5135,Honda Jazz VX Diesel,Chennai,2016,14980,0,0,First,27.3,1498,98.6,5.0,7.4,8,3.61,5.46
5136,Maruti Alto K10 VXI AGS,Jaipur,2017,18491,1,1,First,24.07,998,67.1,5.0,3.9,7,2.79,4.81
5138,Hyundai i20 Sportz 1.4 CRDi,Pune,2015,118211,0,0,First,22.54,1396,88.73,5.0,5.9,9,3.94,4.51
5144,Hyundai i10 Sportz,Mumbai,2015,20000,1,0,First,20.36,1197,78.9,5.0,3.75,9,3.88,4.07
5151,Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2012,107023,0,0,First,22.07,1199,73.9,5.0,3.9,12,3.35,4.41
5154,Maruti Celerio ZXI,Delhi,2014,21701,1,0,First,23.1,998,67.04,5.0,3.38,10,2.9,4.62
5157,Renault KWID RXT,Jaipur,2016,12500,1,0,First,25.17,799,53.3,5.0,2.75,8,2.12,5.03
5159,Ford Ecosport 1.5 DV5 MT Titanium,Hyderabad,2014,45800,0,0,First,22.7,1498,89.84,5.0,7.5,10,3.96,4.54
5162,Nissan Sunny 2011-2014 Diesel XL,Chennai,2012,150000,0,0,First,21.64,1461,84.8,5.0,3.5,12,3.92,4.33
5163,Maruti Swift VDI BSIV,Hyderabad,2014,89000,0,0,First,25.2,1248,74,5.0,5.85,10,2.94,5.04
5169,Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,2012,72003,0,0,First,22.07,1199,73.9,5.0,3.9,12,3.35,4.41
5170,Ford Ecosport 1.5 DV5 MT Titanium Optional,Hyderabad,2014,135670,0,0,First,22.7,1498,89.84,5.0,6.55,10,3.96,4.54
5171,Honda City i DTEC VX,Kochi,2017,65850,0,0,First,25.1,1498,98.6,5.0,9.44,7,3.93,5.02
5174,Maruti Alto 800 2016-2019 VXI,Kolkata,2016,4000,1,0,First,24.7,796,47.3,5.0,3.0,8,1.91,4.94
5176,Hyundai EON D Lite Plus,Kochi,2016,29832,1,0,First,21.1,814,55.2,5.0,3.29,8,2.62,4.22
5177,Maruti Swift Dzire VDI,Chennai,2016,71156,0,0,First,26.59,1248,74,5.0,6.5,8,2.78,5.32
5192,Maruti Swift LXI BSIV,Coimbatore,2008,50121,1,0,First,20.4,1197,83.11,5.0,3.41,16,4.07,4.08
5193,Hyundai Grand i10 CRDi Magna,Hyderabad,2014,79000,0,0,First,24.0,1120,70,5.0,4.15,10,2.92,4.8
5194,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,46000,0,0,Second,20.14,1498,88.8,5.0,5.9,10,4.41,4.03
5197,Maruti Alto K10 VXI AGS,Chennai,2015,25000,1,1,First,24.07,998,67.1,5.0,3.5,9,2.79,4.81
5198,Maruti Ertiga VDI,Pune,2014,71899,0,0,First,20.77,1248,88.76,7.0,7.25,10,4.27,2.97
5199,Maruti Celerio VXI AT,Mumbai,2016,7100,1,1,First,23.1,998,67.04,5.0,4.35,8,2.9,4.62
5200,Renault KWID Climber 1.0 AMT,Coimbatore,2018,38171,1,1,Second,22.5,999,67,5.0,4.99,6,2.98,4.5
5203,Volkswagen Polo Diesel Highline 1.2L,Chennai,2017,26969,0,0,First,22.07,1199,73.9,5.0,6.9,7,3.35,4.41
5205,Nissan Terrano XL Plus 85 PS,Kolkata,2014,40000,0,0,First,20.45,1461,83.8,5.0,5.75,10,4.1,4.09
5207,Renault KWID 1.0 RXT Optional AMT,Kochi,2017,53105,1,1,First,22.5,999,67,5.0,4.41,7,2.98,4.5
5208,Skoda Rapid 1.5 TDI Elegance,Mumbai,2013,23000,0,0,First,21.14,1498,103.52,5.0,4.95,11,4.9,4.23
5212,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2016,34000,0,0,First,20.64,1498,108.5,5.0,8.45,8,5.26,4.13
5221,Maruti Ertiga ZDI,Mumbai,2013,75000,0,0,First,20.77,1248,88.8,7.0,6.55,11,4.28,2.97
5225,Honda Amaze VX i-DTEC,Pune,2016,138000,0,0,First,25.8,1498,98.6,5.0,5.15,8,3.82,5.16
5230,Ford EcoSport 1.5 Diesel Trend,Kochi,2017,63423,0,0,First,23.0,1498,98.96,5.0,7.69,7,4.3,4.6
5233,Maruti Ritz VDI (ABS) BS IV,Hyderabad,2015,75000,0,0,First,23.2,1248,73.94,5.0,4.9,9,3.19,4.64
5243,Hyundai i10 Magna 1.2,Delhi,2010,62000,1,0,First,20.36,1197,78.9,5.0,2.4,14,3.88,4.07
5246,Tata Indica V2 eLX,Pune,2017,49000,0,0,Second,25.0,1396,69,5.0,1.6,7,2.76,5.0
5248,Maruti Swift VDI,Ahmedabad,2013,60000,0,0,First,22.9,1248,74,5.0,4.15,11,3.23,4.58
5255,Maruti Ritz ZDi,Hyderabad,2014,60000,0,0,First,23.2,1248,73.94,5.0,4.35,10,3.19,4.64
5256,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,85000,0,0,First,24.3,1248,88.5,5.0,8.9,8,3.64,4.86
5258,Honda City i DTEC V,Kolkata,2014,56002,0,0,First,26.0,1498,98.6,5.0,6.1,10,3.79,5.2
5259,Renault KWID RXT,Mumbai,2016,8554,1,0,First,25.17,799,53.3,5.0,3.2,8,2.12,5.03
5260,Toyota Etios Cross 1.4L VD,Jaipur,2014,62322,0,0,First,23.59,1364,67.06,5.0,4.9,10,2.84,4.72
5261,Maruti Alto K10 VXI,Kochi,2015,37929,1,0,First,24.07,998,67.1,5.0,3.69,9,2.79,4.81
5262,Tata Tiago 1.2 Revotron XM Option,Chennai,2016,5400,1,0,First,23.84,1199,84,5.0,3.98,8,3.52,4.77
5263,Hyundai i20 1.4 CRDi Magna,Kolkata,2013,60000,0,0,First,21.9,1396,90,5.0,2.95,11,4.11,4.38
5265,Maruti Swift VDI,Hyderabad,2015,62000,0,0,First,28.4,1248,74,5.0,6.3,9,2.61,5.68
5271,Maruti Celerio ZXI Optional AMT,Kochi,2018,12278,1,1,First,23.1,998,67.04,5.0,5.63,6,2.9,4.62
5275,Maruti Celerio VXI,Kochi,2015,60586,1,0,First,23.1,998,67.04,5.0,4.11,9,2.9,4.62
5277,Maruti Alto 800 LXI,Jaipur,2017,30000,1,0,First,22.74,796,47.3,5.0,3.1,7,2.08,4.55
5285,Maruti Celerio VXI,Hyderabad,2017,17000,1,0,First,23.1,998,67.04,5.0,4.9,7,2.9,4.62
5290,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2016,29647,0,0,First,20.14,1498,88,5.0,6.3,8,4.37,4.03
5291,Maruti Baleno RS Petrol,Kochi,2018,43639,1,0,First,21.1,998,100,5.0,8.15,6,4.74,4.22
5292,Hyundai i10 Magna,Kochi,2012,37333,1,0,First,20.36,1197,78.9,5.0,3.22,12,3.88,4.07
5295,Hyundai i10 Sportz 1.2,Pune,2010,72400,1,0,Second,20.36,1197,78.9,5.0,2.3,14,3.88,4.07
5298,Maruti Ciaz ZXi Option,Kochi,2016,25418,1,0,First,20.73,1373,91.2,5.0,7.09,8,4.4,4.15
5300,Volkswagen Polo Diesel Comfortline 1.2L,Chennai,2012,60000,0,0,First,22.07,1199,73.9,5.0,4.0,12,3.35,4.41
5303,Ford Figo 1.5D Trend MT,Kolkata,2015,4311,0,0,First,25.83,1498,99,5.0,4.8,9,3.83,5.17
5307,Maruti Baleno Zeta 1.2,Delhi,2018,13000,1,0,First,21.4,1197,83.1,5.0,6.6,6,3.88,4.28
5308,Maruti Dzire VXI,Pune,2013,74000,1,0,First,22.0,1197,81.80,5.0,4.5,11,3.72,4.4
5310,Volkswagen Polo 1.5 TDI Highline,Chennai,2017,25000,0,0,First,20.14,1498,88,5.0,6.9,7,4.37,4.03
5314,Hyundai Grand i10 1.2 CRDi Sportz,Kochi,2018,32663,0,0,First,24.0,1186,73.97,5.0,6.28,6,3.08,4.8
5316,Tata Bolt Quadrajet XE,Hyderabad,2016,100303,0,0,First,22.95,1248,74,5.0,3.7,8,3.22,4.59
5317,Hyundai EON Era Plus,Kochi,2015,43993,1,0,First,21.1,814,55.2,5.0,3.45,9,2.62,4.22
5322,Hyundai Grand i10 CRDi Sportz,Ahmedabad,2016,30000,0,0,First,24.0,1120,70,5.0,5.5,8,2.92,4.8
5324,Hyundai Grand i10 1.2 CRDi Sportz,Delhi,2015,59261,0,0,First,24.0,1186,73.97,5.0,4.25,9,3.08,4.8
5325,Maruti Swift VDI,Kochi,2016,65210,0,0,First,22.9,1248,74,5.0,5.48,8,3.23,4.58
5331,Ford Ecosport Signature Edition Diesel,Ahmedabad,2018,13000,0,0,First,23.0,1498,98.96,5.0,10.9,6,4.3,4.6
5332,Maruti Celerio ZXI MT,Bangalore,2015,48808,1,0,First,23.1,998,67.04,5.0,4.3,9,2.9,4.62
5333,Maruti Ertiga VDI,Pune,2012,63001,0,0,Second,20.77,1248,88.76,7.0,6.11,12,4.27,2.97
5347,Maruti Alto 800 2016-2019 LXI,Mumbai,2018,11000,1,0,First,24.7,796,47.3,5.0,3.35,6,1.91,4.94
5349,Hyundai i10 Magna,Delhi,2013,63265,1,0,First,20.36,1197,78.9,5.0,2.95,11,3.88,4.07
5350,Volkswagen Ameo 1.5 TDI Highline,Pune,2016,20000,0,0,First,21.66,1498,108.62,5.0,6.75,8,5.01,4.33
5352,Maruti Ciaz VXi Plus,Mumbai,2015,41000,1,0,First,20.73,1373,91.1,5.0,5.85,9,4.39,4.15
5354,Hyundai Xcent 1.1 CRDi Base,Pune,2016,76000,0,0,First,24.4,1120,71,5.0,3.8,8,2.91,4.88
5359,Hyundai Xcent 1.2 CRDi S,Kolkata,2017,51000,0,0,First,25.4,1186,73.97,5.0,4.2,7,2.91,5.08
5368,Maruti Swift VDI,Chennai,2014,75180,0,0,First,22.9,1248,74,5.0,5.25,10,3.23,4.58
